customer_id,store_id,first_name,last_name,email,address_id,active,create_date,last_update,full_name,customer_status,email_domain
319,2,RONALD,WEINER,RONALD.WEINER@sakilacustomer.org,324,1,14-02-2006 22:04,15-02-2006 04:57,RONALD WEINER,Active,sakilacustomer.org
320,2,ANTHONY,SCHWAB,ANTHONY.SCHWAB@sakilacustomer.org,325,1,14-02-2006 22:04,15-02-2006 04:57,ANTHONY SCHWAB,Active,sakilacustomer.org
321,1,KEVIN,SCHULER,KEVIN.SCHULER@sakilacustomer.org,326,1,14-02-2006 22:04,15-02-2006 04:57,KEVIN SCHULER,Active,sakilacustomer.org
322,1,JASON,MORRISSEY,JASON.MORRISSEY@sakilacustomer.org,327,1,14-02-2006 22:04,15-02-2006 04:57,JASON MORRISSEY,Active,sakilacustomer.org
323,2,MATTHEW,MAHAN,MATTHEW.MAHAN@sakilacustomer.org,328,1,14-02-2006 22:04,15-02-2006 04:57,MATTHEW MAHAN,Active,sakilacustomer.org
324,2,GARY,COY,GARY.COY@sakilacustomer.org,329,1,14-02-2006 22:04,15-02-2006 04:57,GARY COY,Active,sakilacustomer.org
325,1,TIMOTHY,BUNN,TIMOTHY.BUNN@sakilacustomer.org,330,1,14-02-2006 22:04,15-02-2006 04:57,TIMOTHY BUNN,Active,sakilacustomer.org
326,1,JOSE,ANDREW,JOSE.ANDREW@sakilacustomer.org,331,1,14-02-2006 22:04,15-02-2006 04:57,JOSE ANDREW,Active,sakilacustomer.org
327,2,LARRY,THRASHER,LARRY.THRASHER@sakilacustomer.org,332,1,14-02-2006 22:04,15-02-2006 04:57,LARRY THRASHER,Active,sakilacustomer.org
328,2,JEFFREY,SPEAR,JEFFREY.SPEAR@sakilacustomer.org,333,1,14-02-2006 22:04,15-02-2006 04:57,JEFFREY SPEAR,Active,sakilacustomer.org
329,2,FRANK,WAGGONER,FRANK.WAGGONER@sakilacustomer.org,334,1,14-02-2006 22:04,15-02-2006 04:57,FRANK WAGGONER,Active,sakilacustomer.org
330,1,SCOTT,SHELLEY,SCOTT.SHELLEY@sakilacustomer.org,335,1,14-02-2006 22:04,15-02-2006 04:57,SCOTT SHELLEY,Active,sakilacustomer.org
331,1,ERIC,ROBERT,ERIC.ROBERT@sakilacustomer.org,336,1,14-02-2006 22:04,15-02-2006 04:57,ERIC ROBERT,Active,sakilacustomer.org
332,1,STEPHEN,QUALLS,STEPHEN.QUALLS@sakilacustomer.org,337,1,14-02-2006 22:04,15-02-2006 04:57,STEPHEN QUALLS,Active,sakilacustomer.org
333,2,ANDREW,PURDY,ANDREW.PURDY@sakilacustomer.org,338,1,14-02-2006 22:04,15-02-2006 04:57,ANDREW PURDY,Active,sakilacustomer.org
334,2,RAYMOND,MCWHORTER,RAYMOND.MCWHORTER@sakilacustomer.org,339,1,14-02-2006 22:04,15-02-2006 04:57,RAYMOND MCWHORTER,Active,sakilacustomer.org
335,1,GREGORY,MAULDIN,GREGORY.MAULDIN@sakilacustomer.org,340,1,14-02-2006 22:04,15-02-2006 04:57,GREGORY MAULDIN,Active,sakilacustomer.org
336,1,JOSHUA,MARK,JOSHUA.MARK@sakilacustomer.org,341,1,14-02-2006 22:04,15-02-2006 04:57,JOSHUA MARK,Active,sakilacustomer.org
337,1,JERRY,JORDON,JERRY.JORDON@sakilacustomer.org,342,1,14-02-2006 22:04,15-02-2006 04:57,JERRY JORDON,Active,sakilacustomer.org
338,1,DENNIS,GILMAN,DENNIS.GILMAN@sakilacustomer.org,343,1,14-02-2006 22:04,15-02-2006 04:57,DENNIS GILMAN,Active,sakilacustomer.org
339,2,WALTER,PERRYMAN,WALTER.PERRYMAN@sakilacustomer.org,344,1,14-02-2006 22:04,15-02-2006 04:57,WALTER PERRYMAN,Active,sakilacustomer.org
340,1,PATRICK,NEWSOM,PATRICK.NEWSOM@sakilacustomer.org,345,1,14-02-2006 22:04,15-02-2006 04:57,PATRICK NEWSOM,Active,sakilacustomer.org
341,1,PETER,MENARD,PETER.MENARD@sakilacustomer.org,346,1,14-02-2006 22:04,15-02-2006 04:57,PETER MENARD,Active,sakilacustomer.org
342,1,HAROLD,MARTINO,HAROLD.MARTINO@sakilacustomer.org,347,1,14-02-2006 22:04,15-02-2006 04:57,HAROLD MARTINO,Active,sakilacustomer.org
343,1,DOUGLAS,GRAF,DOUGLAS.GRAF@sakilacustomer.org,348,1,14-02-2006 22:04,15-02-2006 04:57,DOUGLAS GRAF,Active,sakilacustomer.org
344,1,HENRY,BILLINGSLEY,HENRY.BILLINGSLEY@sakilacustomer.org,349,1,14-02-2006 22:04,15-02-2006 04:57,HENRY BILLINGSLEY,Active,sakilacustomer.org
345,1,CARL,ARTIS,CARL.ARTIS@sakilacustomer.org,350,1,14-02-2006 22:04,15-02-2006 04:57,CARL ARTIS,Active,sakilacustomer.org
346,1,ARTHUR,SIMPKINS,ARTHUR.SIMPKINS@sakilacustomer.org,351,1,14-02-2006 22:04,15-02-2006 04:57,ARTHUR SIMPKINS,Active,sakilacustomer.org
347,2,RYAN,SALISBURY,RYAN.SALISBURY@sakilacustomer.org,352,1,14-02-2006 22:04,15-02-2006 04:57,RYAN SALISBURY,Active,sakilacustomer.org
348,2,ROGER,QUINTANILLA,ROGER.QUINTANILLA@sakilacustomer.org,353,1,14-02-2006 22:04,15-02-2006 04:57,ROGER QUINTANILLA,Active,sakilacustomer.org
349,2,JOE,GILLILAND,JOE.GILLILAND@sakilacustomer.org,354,1,14-02-2006 22:04,15-02-2006 04:57,JOE GILLILAND,Active,sakilacustomer.org
350,1,JUAN,FRALEY,JUAN.FRALEY@sakilacustomer.org,355,1,14-02-2006 22:04,15-02-2006 04:57,JUAN FRALEY,Active,sakilacustomer.org
351,1,JACK,FOUST,JACK.FOUST@sakilacustomer.org,356,1,14-02-2006 22:04,15-02-2006 04:57,JACK FOUST,Active,sakilacustomer.org
352,1,ALBERT,CROUSE,ALBERT.CROUSE@sakilacustomer.org,357,1,14-02-2006 22:04,15-02-2006 04:57,ALBERT CROUSE,Active,sakilacustomer.org
353,1,JONATHAN,SCARBOROUGH,JONATHAN.SCARBOROUGH@sakilacustomer.org,358,1,14-02-2006 22:04,15-02-2006 04:57,JONATHAN SCARBOROUGH,Active,sakilacustomer.org
354,2,JUSTIN,NGO,JUSTIN.NGO@sakilacustomer.org,359,1,14-02-2006 22:04,15-02-2006 04:57,JUSTIN NGO,Active,sakilacustomer.org
355,2,TERRY,GRISSOM,TERRY.GRISSOM@sakilacustomer.org,360,1,14-02-2006 22:04,15-02-2006 04:57,TERRY GRISSOM,Active,sakilacustomer.org
356,2,GERALD,FULTZ,GERALD.FULTZ@sakilacustomer.org,361,1,14-02-2006 22:04,15-02-2006 04:57,GERALD FULTZ,Active,sakilacustomer.org
357,1,KEITH,RICO,KEITH.RICO@sakilacustomer.org,362,1,14-02-2006 22:04,15-02-2006 04:57,KEITH RICO,Active,sakilacustomer.org
358,2,SAMUEL,MARLOW,SAMUEL.MARLOW@sakilacustomer.org,363,1,14-02-2006 22:04,15-02-2006 04:57,SAMUEL MARLOW,Active,sakilacustomer.org
359,2,WILLIE,MARKHAM,WILLIE.MARKHAM@sakilacustomer.org,364,1,14-02-2006 22:04,15-02-2006 04:57,WILLIE MARKHAM,Active,sakilacustomer.org
360,2,RALPH,MADRIGAL,RALPH.MADRIGAL@sakilacustomer.org,365,1,14-02-2006 22:04,15-02-2006 04:57,RALPH MADRIGAL,Active,sakilacustomer.org
361,2,LAWRENCE,LAWTON,LAWRENCE.LAWTON@sakilacustomer.org,366,1,14-02-2006 22:04,15-02-2006 04:57,LAWRENCE LAWTON,Active,sakilacustomer.org
362,1,NICHOLAS,BARFIELD,NICHOLAS.BARFIELD@sakilacustomer.org,367,1,14-02-2006 22:04,15-02-2006 04:57,NICHOLAS BARFIELD,Active,sakilacustomer.org
363,2,ROY,WHITING,ROY.WHITING@sakilacustomer.org,368,1,14-02-2006 22:04,15-02-2006 04:57,ROY WHITING,Active,sakilacustomer.org
364,1,BENJAMIN,VARNEY,BENJAMIN.VARNEY@sakilacustomer.org,369,1,14-02-2006 22:04,15-02-2006 04:57,BENJAMIN VARNEY,Active,sakilacustomer.org
365,2,BRUCE,SCHWARZ,BRUCE.SCHWARZ@sakilacustomer.org,370,1,14-02-2006 22:04,15-02-2006 04:57,BRUCE SCHWARZ,Active,sakilacustomer.org
366,1,BRANDON,HUEY,BRANDON.HUEY@sakilacustomer.org,371,1,14-02-2006 22:04,15-02-2006 04:57,BRANDON HUEY,Active,sakilacustomer.org
367,1,ADAM,GOOCH,ADAM.GOOCH@sakilacustomer.org,372,1,14-02-2006 22:04,15-02-2006 04:57,ADAM GOOCH,Active,sakilacustomer.org
368,1,HARRY,ARCE,HARRY.ARCE@sakilacustomer.org,373,0,14-02-2006 22:04,15-02-2006 04:57,HARRY ARCE,Inactive,sakilacustomer.org
369,2,FRED,WHEAT,FRED.WHEAT@sakilacustomer.org,374,1,14-02-2006 22:04,15-02-2006 04:57,FRED WHEAT,Active,sakilacustomer.org
370,2,WAYNE,TRUONG,WAYNE.TRUONG@sakilacustomer.org,375,1,14-02-2006 22:04,15-02-2006 04:57,WAYNE TRUONG,Active,sakilacustomer.org
371,1,BILLY,POULIN,BILLY.POULIN@sakilacustomer.org,376,1,14-02-2006 22:04,15-02-2006 04:57,BILLY POULIN,Active,sakilacustomer.org
372,2,STEVE,MACKENZIE,STEVE.MACKENZIE@sakilacustomer.org,377,1,14-02-2006 22:04,15-02-2006 04:57,STEVE MACKENZIE,Active,sakilacustomer.org
373,1,LOUIS,LEONE,LOUIS.LEONE@sakilacustomer.org,378,1,14-02-2006 22:04,15-02-2006 04:57,LOUIS LEONE,Active,sakilacustomer.org
374,2,JEREMY,HURTADO,JEREMY.HURTADO@sakilacustomer.org,379,1,14-02-2006 22:04,15-02-2006 04:57,JEREMY HURTADO,Active,sakilacustomer.org
375,2,AARON,SELBY,AARON.SELBY@sakilacustomer.org,380,1,14-02-2006 22:04,15-02-2006 04:57,AARON SELBY,Active,sakilacustomer.org
376,1,RANDY,GAITHER,RANDY.GAITHER@sakilacustomer.org,381,1,14-02-2006 22:04,15-02-2006 04:57,RANDY GAITHER,Active,sakilacustomer.org
377,1,HOWARD,FORTNER,HOWARD.FORTNER@sakilacustomer.org,382,1,14-02-2006 22:04,15-02-2006 04:57,HOWARD FORTNER,Active,sakilacustomer.org
378,1,EUGENE,CULPEPPER,EUGENE.CULPEPPER@sakilacustomer.org,383,1,14-02-2006 22:04,15-02-2006 04:57,EUGENE CULPEPPER,Active,sakilacustomer.org
379,1,CARLOS,COUGHLIN,CARLOS.COUGHLIN@sakilacustomer.org,384,1,14-02-2006 22:04,15-02-2006 04:57,CARLOS COUGHLIN,Active,sakilacustomer.org
380,1,RUSSELL,BRINSON,RUSSELL.BRINSON@sakilacustomer.org,385,1,14-02-2006 22:04,15-02-2006 04:57,RUSSELL BRINSON,Active,sakilacustomer.org
381,2,BOBBY,BOUDREAU,BOBBY.BOUDREAU@sakilacustomer.org,386,1,14-02-2006 22:04,15-02-2006 04:57,BOBBY BOUDREAU,Active,sakilacustomer.org
382,2,VICTOR,BARKLEY,VICTOR.BARKLEY@sakilacustomer.org,387,1,14-02-2006 22:04,15-02-2006 04:57,VICTOR BARKLEY,Active,sakilacustomer.org
383,1,MARTIN,BALES,MARTIN.BALES@sakilacustomer.org,388,1,14-02-2006 22:04,15-02-2006 04:57,MARTIN BALES,Active,sakilacustomer.org
384,2,ERNEST,STEPP,ERNEST.STEPP@sakilacustomer.org,389,1,14-02-2006 22:04,15-02-2006 04:57,ERNEST STEPP,Active,sakilacustomer.org
385,1,PHILLIP,HOLM,PHILLIP.HOLM@sakilacustomer.org,390,1,14-02-2006 22:04,15-02-2006 04:57,PHILLIP HOLM,Active,sakilacustomer.org
386,1,TODD,TAN,TODD.TAN@sakilacustomer.org,391,1,14-02-2006 22:04,15-02-2006 04:57,TODD TAN,Active,sakilacustomer.org
387,2,JESSE,SCHILLING,JESSE.SCHILLING@sakilacustomer.org,392,1,14-02-2006 22:04,15-02-2006 04:57,JESSE SCHILLING,Active,sakilacustomer.org
388,2,CRAIG,MORRELL,CRAIG.MORRELL@sakilacustomer.org,393,1,14-02-2006 22:04,15-02-2006 04:57,CRAIG MORRELL,Active,sakilacustomer.org
389,1,ALAN,KAHN,ALAN.KAHN@sakilacustomer.org,394,1,14-02-2006 22:04,15-02-2006 04:57,ALAN KAHN,Active,sakilacustomer.org
390,1,SHAWN,HEATON,SHAWN.HEATON@sakilacustomer.org,395,1,14-02-2006 22:04,15-02-2006 04:57,SHAWN HEATON,Active,sakilacustomer.org
391,1,CLARENCE,GAMEZ,CLARENCE.GAMEZ@sakilacustomer.org,396,1,14-02-2006 22:04,15-02-2006 04:57,CLARENCE GAMEZ,Active,sakilacustomer.org
392,2,SEAN,DOUGLASS,SEAN.DOUGLASS@sakilacustomer.org,397,1,14-02-2006 22:04,15-02-2006 04:57,SEAN DOUGLASS,Active,sakilacustomer.org
393,1,PHILIP,CAUSEY,PHILIP.CAUSEY@sakilacustomer.org,398,1,14-02-2006 22:04,15-02-2006 04:57,PHILIP CAUSEY,Active,sakilacustomer.org
394,2,CHRIS,BROTHERS,CHRIS.BROTHERS@sakilacustomer.org,399,1,14-02-2006 22:04,15-02-2006 04:57,CHRIS BROTHERS,Active,sakilacustomer.org
395,2,JOHNNY,TURPIN,JOHNNY.TURPIN@sakilacustomer.org,400,1,14-02-2006 22:04,15-02-2006 04:57,JOHNNY TURPIN,Active,sakilacustomer.org
396,1,EARL,SHANKS,EARL.SHANKS@sakilacustomer.org,401,1,14-02-2006 22:04,15-02-2006 04:57,EARL SHANKS,Active,sakilacustomer.org
397,1,JIMMY,SCHRADER,JIMMY.SCHRADER@sakilacustomer.org,402,1,14-02-2006 22:04,15-02-2006 04:57,JIMMY SCHRADER,Active,sakilacustomer.org
398,1,ANTONIO,MEEK,ANTONIO.MEEK@sakilacustomer.org,403,1,14-02-2006 22:04,15-02-2006 04:57,ANTONIO MEEK,Active,sakilacustomer.org
399,1,DANNY,ISOM,DANNY.ISOM@sakilacustomer.org,404,1,14-02-2006 22:04,15-02-2006 04:57,DANNY ISOM,Active,sakilacustomer.org
400,2,BRYAN,HARDISON,BRYAN.HARDISON@sakilacustomer.org,405,1,14-02-2006 22:04,15-02-2006 04:57,BRYAN HARDISON,Active,sakilacustomer.org
401,2,TONY,CARRANZA,TONY.CARRANZA@sakilacustomer.org,406,1,14-02-2006 22:04,15-02-2006 04:57,TONY CARRANZA,Active,sakilacustomer.org
402,1,LUIS,YANEZ,LUIS.YANEZ@sakilacustomer.org,407,1,14-02-2006 22:04,15-02-2006 04:57,LUIS YANEZ,Active,sakilacustomer.org
403,1,MIKE,WAY,MIKE.WAY@sakilacustomer.org,408,1,14-02-2006 22:04,15-02-2006 04:57,MIKE WAY,Active,sakilacustomer.org
404,2,STANLEY,SCROGGINS,STANLEY.SCROGGINS@sakilacustomer.org,409,1,14-02-2006 22:04,15-02-2006 04:57,STANLEY SCROGGINS,Active,sakilacustomer.org
405,1,LEONARD,SCHOFIELD,LEONARD.SCHOFIELD@sakilacustomer.org,410,1,14-02-2006 22:04,15-02-2006 04:57,LEONARD SCHOFIELD,Active,sakilacustomer.org
406,1,NATHAN,RUNYON,NATHAN.RUNYON@sakilacustomer.org,411,0,14-02-2006 22:04,15-02-2006 04:57,NATHAN RUNYON,Inactive,sakilacustomer.org
407,1,DALE,RATCLIFF,DALE.RATCLIFF@sakilacustomer.org,412,1,14-02-2006 22:04,15-02-2006 04:57,DALE RATCLIFF,Active,sakilacustomer.org
408,1,MANUEL,MURRELL,MANUEL.MURRELL@sakilacustomer.org,413,1,14-02-2006 22:04,15-02-2006 04:57,MANUEL MURRELL,Active,sakilacustomer.org
409,2,RODNEY,MOELLER,RODNEY.MOELLER@sakilacustomer.org,414,1,14-02-2006 22:04,15-02-2006 04:57,RODNEY MOELLER,Active,sakilacustomer.org
410,2,CURTIS,IRBY,CURTIS.IRBY@sakilacustomer.org,415,1,14-02-2006 22:04,15-02-2006 04:57,CURTIS IRBY,Active,sakilacustomer.org
411,1,NORMAN,CURRIER,NORMAN.CURRIER@sakilacustomer.org,416,1,14-02-2006 22:04,15-02-2006 04:57,NORMAN CURRIER,Active,sakilacustomer.org
412,2,ALLEN,BUTTERFIELD,ALLEN.BUTTERFIELD@sakilacustomer.org,417,1,14-02-2006 22:04,15-02-2006 04:57,ALLEN BUTTERFIELD,Active,sakilacustomer.org
413,2,MARVIN,YEE,MARVIN.YEE@sakilacustomer.org,418,1,14-02-2006 22:04,15-02-2006 04:57,MARVIN YEE,Active,sakilacustomer.org
414,1,VINCENT,RALSTON,VINCENT.RALSTON@sakilacustomer.org,419,1,14-02-2006 22:04,15-02-2006 04:57,VINCENT RALSTON,Active,sakilacustomer.org
415,1,GLENN,PULLEN,GLENN.PULLEN@sakilacustomer.org,420,1,14-02-2006 22:04,15-02-2006 04:57,GLENN PULLEN,Active,sakilacustomer.org
416,2,JEFFERY,PINSON,JEFFERY.PINSON@sakilacustomer.org,421,1,14-02-2006 22:04,15-02-2006 04:57,JEFFERY PINSON,Active,sakilacustomer.org
417,1,TRAVIS,ESTEP,TRAVIS.ESTEP@sakilacustomer.org,422,1,14-02-2006 22:04,15-02-2006 04:57,TRAVIS ESTEP,Active,sakilacustomer.org
418,2,JEFF,EAST,JEFF.EAST@sakilacustomer.org,423,1,14-02-2006 22:04,15-02-2006 04:57,JEFF EAST,Active,sakilacustomer.org
419,1,CHAD,CARBONE,CHAD.CARBONE@sakilacustomer.org,424,1,14-02-2006 22:04,15-02-2006 04:57,CHAD CARBONE,Active,sakilacustomer.org
420,1,JACOB,LANCE,JACOB.LANCE@sakilacustomer.org,425,1,14-02-2006 22:04,15-02-2006 04:57,JACOB LANCE,Active,sakilacustomer.org
421,1,LEE,HAWKS,LEE.HAWKS@sakilacustomer.org,426,1,14-02-2006 22:04,15-02-2006 04:57,LEE HAWKS,Active,sakilacustomer.org
422,1,MELVIN,ELLINGTON,MELVIN.ELLINGTON@sakilacustomer.org,427,1,14-02-2006 22:04,15-02-2006 04:57,MELVIN ELLINGTON,Active,sakilacustomer.org
423,2,ALFRED,CASILLAS,ALFRED.CASILLAS@sakilacustomer.org,428,1,14-02-2006 22:04,15-02-2006 04:57,ALFRED CASILLAS,Active,sakilacustomer.org
424,2,KYLE,SPURLOCK,KYLE.SPURLOCK@sakilacustomer.org,429,1,14-02-2006 22:04,15-02-2006 04:57,KYLE SPURLOCK,Active,sakilacustomer.org
425,2,FRANCIS,SIKES,FRANCIS.SIKES@sakilacustomer.org,430,1,14-02-2006 22:04,15-02-2006 04:57,FRANCIS SIKES,Active,sakilacustomer.org
426,1,BRADLEY,MOTLEY,BRADLEY.MOTLEY@sakilacustomer.org,431,1,14-02-2006 22:04,15-02-2006 04:57,BRADLEY MOTLEY,Active,sakilacustomer.org
427,2,JESUS,MCCARTNEY,JESUS.MCCARTNEY@sakilacustomer.org,432,1,14-02-2006 22:04,15-02-2006 04:57,JESUS MCCARTNEY,Active,sakilacustomer.org
428,2,HERBERT,KRUGER,HERBERT.KRUGER@sakilacustomer.org,433,1,14-02-2006 22:04,15-02-2006 04:57,HERBERT KRUGER,Active,sakilacustomer.org
429,2,FREDERICK,ISBELL,FREDERICK.ISBELL@sakilacustomer.org,434,1,14-02-2006 22:04,15-02-2006 04:57,FREDERICK ISBELL,Active,sakilacustomer.org
430,1,RAY,HOULE,RAY.HOULE@sakilacustomer.org,435,1,14-02-2006 22:04,15-02-2006 04:57,RAY HOULE,Active,sakilacustomer.org
431,2,JOEL,FRANCISCO,JOEL.FRANCISCO@sakilacustomer.org,436,1,14-02-2006 22:04,15-02-2006 04:57,JOEL FRANCISCO,Active,sakilacustomer.org
432,1,EDWIN,BURK,EDWIN.BURK@sakilacustomer.org,437,1,14-02-2006 22:04,15-02-2006 04:57,EDWIN BURK,Active,sakilacustomer.org
433,1,DON,BONE,DON.BONE@sakilacustomer.org,438,1,14-02-2006 22:04,15-02-2006 04:57,DON BONE,Active,sakilacustomer.org
434,1,EDDIE,TOMLIN,EDDIE.TOMLIN@sakilacustomer.org,439,1,14-02-2006 22:04,15-02-2006 04:57,EDDIE TOMLIN,Active,sakilacustomer.org
435,2,RICKY,SHELBY,RICKY.SHELBY@sakilacustomer.org,440,1,14-02-2006 22:04,15-02-2006 04:57,RICKY SHELBY,Active,sakilacustomer.org
436,1,TROY,QUIGLEY,TROY.QUIGLEY@sakilacustomer.org,441,1,14-02-2006 22:04,15-02-2006 04:57,TROY QUIGLEY,Active,sakilacustomer.org
437,2,RANDALL,NEUMANN,RANDALL.NEUMANN@sakilacustomer.org,442,1,14-02-2006 22:04,15-02-2006 04:57,RANDALL NEUMANN,Active,sakilacustomer.org
438,1,BARRY,LOVELACE,BARRY.LOVELACE@sakilacustomer.org,443,1,14-02-2006 22:04,15-02-2006 04:57,BARRY LOVELACE,Active,sakilacustomer.org
439,2,ALEXANDER,FENNELL,ALEXANDER.FENNELL@sakilacustomer.org,444,1,14-02-2006 22:04,15-02-2006 04:57,ALEXANDER FENNELL,Active,sakilacustomer.org
440,1,BERNARD,COLBY,BERNARD.COLBY@sakilacustomer.org,445,1,14-02-2006 22:04,15-02-2006 04:57,BERNARD COLBY,Active,sakilacustomer.org
441,1,MARIO,CHEATHAM,MARIO.CHEATHAM@sakilacustomer.org,446,1,14-02-2006 22:04,15-02-2006 04:57,MARIO CHEATHAM,Active,sakilacustomer.org
442,1,LEROY,BUSTAMANTE,LEROY.BUSTAMANTE@sakilacustomer.org,447,1,14-02-2006 22:04,15-02-2006 04:57,LEROY BUSTAMANTE,Active,sakilacustomer.org
443,2,FRANCISCO,SKIDMORE,FRANCISCO.SKIDMORE@sakilacustomer.org,448,1,14-02-2006 22:04,15-02-2006 04:57,FRANCISCO SKIDMORE,Active,sakilacustomer.org
444,2,MARCUS,HIDALGO,MARCUS.HIDALGO@sakilacustomer.org,449,1,14-02-2006 22:04,15-02-2006 04:57,MARCUS HIDALGO,Active,sakilacustomer.org
445,1,MICHEAL,FORMAN,MICHEAL.FORMAN@sakilacustomer.org,450,1,14-02-2006 22:04,15-02-2006 04:57,MICHEAL FORMAN,Active,sakilacustomer.org
446,2,THEODORE,CULP,THEODORE.CULP@sakilacustomer.org,451,0,14-02-2006 22:04,15-02-2006 04:57,THEODORE CULP,Inactive,sakilacustomer.org
447,1,CLIFFORD,BOWENS,CLIFFORD.BOWENS@sakilacustomer.org,452,1,14-02-2006 22:04,15-02-2006 04:57,CLIFFORD BOWENS,Active,sakilacustomer.org
448,1,MIGUEL,BETANCOURT,MIGUEL.BETANCOURT@sakilacustomer.org,453,1,14-02-2006 22:04,15-02-2006 04:57,MIGUEL BETANCOURT,Active,sakilacustomer.org
449,2,OSCAR,AQUINO,OSCAR.AQUINO@sakilacustomer.org,454,1,14-02-2006 22:04,15-02-2006 04:57,OSCAR AQUINO,Active,sakilacustomer.org
450,1,JAY,ROBB,JAY.ROBB@sakilacustomer.org,455,1,14-02-2006 22:04,15-02-2006 04:57,JAY ROBB,Active,sakilacustomer.org
451,1,JIM,REA,JIM.REA@sakilacustomer.org,456,1,14-02-2006 22:04,15-02-2006 04:57,JIM REA,Active,sakilacustomer.org
452,1,TOM,MILNER,TOM.MILNER@sakilacustomer.org,457,1,14-02-2006 22:04,15-02-2006 04:57,TOM MILNER,Active,sakilacustomer.org
453,1,CALVIN,MARTEL,CALVIN.MARTEL@sakilacustomer.org,458,1,14-02-2006 22:04,15-02-2006 04:57,CALVIN MARTEL,Active,sakilacustomer.org
454,2,ALEX,GRESHAM,ALEX.GRESHAM@sakilacustomer.org,459,1,14-02-2006 22:04,15-02-2006 04:57,ALEX GRESHAM,Active,sakilacustomer.org
455,2,JON,WILES,JON.WILES@sakilacustomer.org,460,1,14-02-2006 22:04,15-02-2006 04:57,JON WILES,Active,sakilacustomer.org
456,2,RONNIE,RICKETTS,RONNIE.RICKETTS@sakilacustomer.org,461,1,14-02-2006 22:04,15-02-2006 04:57,RONNIE RICKETTS,Active,sakilacustomer.org
457,2,BILL,GAVIN,BILL.GAVIN@sakilacustomer.org,462,1,14-02-2006 22:04,15-02-2006 04:57,BILL GAVIN,Active,sakilacustomer.org
458,1,LLOYD,DOWD,LLOYD.DOWD@sakilacustomer.org,463,1,14-02-2006 22:04,15-02-2006 04:57,LLOYD DOWD,Active,sakilacustomer.org
459,1,TOMMY,COLLAZO,TOMMY.COLLAZO@sakilacustomer.org,464,1,14-02-2006 22:04,15-02-2006 04:57,TOMMY COLLAZO,Active,sakilacustomer.org
460,1,LEON,BOSTIC,LEON.BOSTIC@sakilacustomer.org,465,1,14-02-2006 22:04,15-02-2006 04:57,LEON BOSTIC,Active,sakilacustomer.org
461,1,DEREK,BLAKELY,DEREK.BLAKELY@sakilacustomer.org,466,1,14-02-2006 22:04,15-02-2006 04:57,DEREK BLAKELY,Active,sakilacustomer.org
462,2,WARREN,SHERROD,WARREN.SHERROD@sakilacustomer.org,467,1,14-02-2006 22:04,15-02-2006 04:57,WARREN SHERROD,Active,sakilacustomer.org
463,2,DARRELL,POWER,DARRELL.POWER@sakilacustomer.org,468,1,14-02-2006 22:04,15-02-2006 04:57,DARRELL POWER,Active,sakilacustomer.org
464,1,JEROME,KENYON,JEROME.KENYON@sakilacustomer.org,469,1,14-02-2006 22:04,15-02-2006 04:57,JEROME KENYON,Active,sakilacustomer.org
465,1,FLOYD,GANDY,FLOYD.GANDY@sakilacustomer.org,470,1,14-02-2006 22:04,15-02-2006 04:57,FLOYD GANDY,Active,sakilacustomer.org
466,1,LEO,EBERT,LEO.EBERT@sakilacustomer.org,471,1,14-02-2006 22:04,15-02-2006 04:57,LEO EBERT,Active,sakilacustomer.org
467,2,ALVIN,DELOACH,ALVIN.DELOACH@sakilacustomer.org,472,1,14-02-2006 22:04,15-02-2006 04:57,ALVIN DELOACH,Active,sakilacustomer.org
468,1,TIM,CARY,TIM.CARY@sakilacustomer.org,473,1,14-02-2006 22:04,15-02-2006 04:57,TIM CARY,Active,sakilacustomer.org
469,2,WESLEY,BULL,WESLEY.BULL@sakilacustomer.org,474,1,14-02-2006 22:04,15-02-2006 04:57,WESLEY BULL,Active,sakilacustomer.org
470,1,GORDON,ALLARD,GORDON.ALLARD@sakilacustomer.org,475,1,14-02-2006 22:04,15-02-2006 04:57,GORDON ALLARD,Active,sakilacustomer.org
471,1,DEAN,SAUER,DEAN.SAUER@sakilacustomer.org,476,1,14-02-2006 22:04,15-02-2006 04:57,DEAN SAUER,Active,sakilacustomer.org
472,1,GREG,ROBINS,GREG.ROBINS@sakilacustomer.org,477,1,14-02-2006 22:04,15-02-2006 04:57,GREG ROBINS,Active,sakilacustomer.org
473,2,JORGE,OLIVARES,JORGE.OLIVARES@sakilacustomer.org,478,1,14-02-2006 22:04,15-02-2006 04:57,JORGE OLIVARES,Active,sakilacustomer.org
474,2,DUSTIN,GILLETTE,DUSTIN.GILLETTE@sakilacustomer.org,479,1,14-02-2006 22:04,15-02-2006 04:57,DUSTIN GILLETTE,Active,sakilacustomer.org
475,2,PEDRO,CHESTNUT,PEDRO.CHESTNUT@sakilacustomer.org,480,1,14-02-2006 22:04,15-02-2006 04:57,PEDRO CHESTNUT,Active,sakilacustomer.org
476,1,DERRICK,BOURQUE,DERRICK.BOURQUE@sakilacustomer.org,481,1,14-02-2006 22:04,15-02-2006 04:57,DERRICK BOURQUE,Active,sakilacustomer.org
477,1,DAN,PAINE,DAN.PAINE@sakilacustomer.org,482,1,14-02-2006 22:04,15-02-2006 04:57,DAN PAINE,Active,sakilacustomer.org
